t_s,z_m,x_m,y_m,pitch_deg,yaw_deg,roll_deg,wz_rads,gimbal_outer_deg,gimbal_inner_deg,thrust_N,split_N
21.37981629371643,1.9996316492970727,0.0003406637323991686,0.00047998843320523155,6.1455476226997365e-06,-6.626433842091721e-06,-0.0001024258220302204,-0.00021306629280238204,-0.0024701154815872472,0.0017075011411104427,13.033560887732397,-0.006093045800700757
21.38401174545288,1.9996316492970727,0.0003406637323991686,0.00047998843320523155,6.1455476226997365e-06,-6.626433842091721e-06,-0.0001024258220302204,-0.00021306629280238204,-0.0024701154815872472,0.0017075011411104427,13.033560887732397,-0.006093045800700757
21.388218641281128,1.9996316214510814,0.0003406519982961623,0.00047994951309917824,4.386800300708468e-06,-8.513872524610308e-06,-0.00022661374176710113,-0.000216753608037046,-0.002473359470568088,0.0017103917581633144,13.033561574396616,-0.00631867274677255
21.392357110977173,1.9996316214510814,0.0003406519982961623,0.00047994951309917824,4.386800300708468e-06,-8.513872524610308e-06,-0.00022661374176710113,0.0,-0.0024818798659815558,0.001756673027746885,13.033550480555569,-0.00022247752073063106
21.39672541618347,1.9996316214510814,0.0003406519982961623,0.00047994951309917824,4.386800300708468e-06,-8.513872524610308e-06,-0.00022661374176710113,0.0,-0.0024818798659815558,0.001756673027746885,13.033550480555569,-0.00022247752073063106
21.400941133499146,1.9996316214510814,0.0003406519982961623,0.00047994951309917824,4.386800300708468e-06,-8.513872524610308e-06,-0.00022661374176710113,0.0,-0.0024818798659815558,0.001756673027746885,13.033550480555569,-0.00022247752073063106
21.405179500579834,1.9996316214510814,0.0003406519982961623,0.00047994951309917824,4.386800300708468e-06,-8.513872524610308e-06,-0.00022661374176710113,0.0,-0.0024818798659815558,0.001756673027746885,13.033550480555569,-0.00022247752073063106
21.40936779975891,1.9996316214510814,0.0003406519982961623,0.00047994951309917824,4.386800300708468e-06,-8.513872524610308e-06,-0.00022661374176710113,0.0,-0.0024818798659815558,0.001756673027746885,13.033550480555569,-0.00022247752073063106
21.413562059402466,1.9996316214510814,0.0003406519982961623,0.00047994951309917824,4.386800300708468e-06,-8.513872524610308e-06,-0.00022661374176710113,0.0,-0.0024818798659815558,0.001756673027746885,13.033550480555569,-0.00022247752073063106
21.417770385742188,1.9996316214510814,0.0003406519982961623,0.00047994951309917824,4.386800300708468e-06,-8.513872524610308e-06,-0.00022661374176710113,0.0,-0.0024818798659815558,0.001756673027746885,13.033550480555569,-0.00022247752073063106
21.421995162963867,1.9996316214510814,0.0003406519982961623,0.00047994951309917824,4.386800300708468e-06,-8.513872524610308e-06,-0.00022661374176710113,0.0,-0.0024818798659815558,0.001756673027746885,13.033550480555569,-0.00022247752073063106
21.426228761672974,1.9996315761431553,0.00034055343627126467,0.00047978109827849415,3.927099681008578e-06,-5.673316553388645e-06,-0.00010345106445323075,0.00021495224061204046,-0.002315273022263915,0.0017079841737251342,13.03356925325194,0.0059439689221847895
21.430437326431274,1.9996315761431553,0.00034055343627126467,0.00047978109827849415,3.927099681008578e-06,-5.673316553388645e-06,-0.00010345106445323075,0.00021495224061204046,-0.002315273022263915,0.0017079841737251342,13.03356925325194,0.0059439689221847895
21.434921503067017,1.9996315761431553,0.00034055343627126467,0.00047978109827849415,3.927099681008578e-06,-5.673316553388645e-06,-0.00010345106445323075,0.0,-0.002481422999982432,0.0017587302279031948,13.033551202582679,-0.0001015628450288481
21.439165830612183,1.9996314913938356,0.0003405250654340787,0.0004797450426281307,6.044317342654193e-06,-4.186491420006991e-06,1.5148391152795163e-05,0.00020702864158095202,-0.002403682039272057,0.001757419429151709,13.0335863172745,0.005837552442701564
21.443362712860107,1.9996314913938356,0.0003405250654340787,0.0004797450426281307,6.044317342654193e-06,-4.186491420006991e-06,1.5148391152795163e-05,0.00020702864158095202,-0.002403682039272057,0.001757419429151709,13.0335863172745,0.005837552442701564
21.44761824607849,1.9996314913938356,0.0003405250654340787,0.0004797450426281307,6.044317342654193e-06,-4.186491420006991e-06,1.5148391152795163e-05,0.0,-0.0024793220872522345,0.0017599271530923924,13.033552553147839,1.4871898237289345e-05
21.45192575454712,1.9996314913938356,0.0003405250654340787,0.0004797450426281307,6.044317342654193e-06,-4.186491420006991e-06,1.5148391152795163e-05,0.0,-0.0024793220872522345,0.0017599271530923924,13.033552553147839,1.4871898237289345e-05
21.456435441970825,1.9996314913938356,0.0003405250654340787,0.0004797450426281307,6.044317342654193e-06,-4.186491420006991e-06,1.5148391152795163e-05,0.0,-0.0024793220872522345,0.0017599271530923924,13.033552553147839,1.4871898237289345e-05
21.46063542366028,1.9996314913938356,0.0003405250654340787,0.0004797450426281307,6.044317342654193e-06,-4.186491420006991e-06,1.5148391152795163e-05,0.0,-0.0024793220872522345,0.0017599271530923924,13.033552553147839,1.4871898237289345e-05
21.464813709259033,1.9996312123153464,0.0003404691289680929,0.00047961777459672893,2.4927467771790874e-06,-5.727651498028636e-06,-0.00010844410338522784,-0.00021570910420906994,-0.002414228369359736,0.0016724228417607778,13.03366818540831,-0.006173283305417643
21.46901535987854,1.9996312123153464,0.0003404691289680929,0.00047961777459672893,2.4927467771790874e-06,-5.727651498028636e-06,-0.00010844410338522784,-0.00021570910420906994,-0.002414228369359736,0.0016724228417607778,13.03366818540831,-0.006173283305417643
21.47340726852417,1.9996310784184197,0.00034045801578959264,0.00047957616368465763,1.4990412507947667e-06,-8.343179758763069e-06,-0.0002291860470691721,-0.00021074087865627852,-0.002457407535734999,0.001697013893275231,13.033612478858567,-0.0061520900877633945
21.47790288925171,1.9996310784184197,0.00034045801578959264,0.00047957616368465763,1.4990412507947667e-06,-8.343179758763069e-06,-0.0002291860470691721,-0.00021074087865627852,-0.002457407535734999,0.001697013893275231,13.033612478858567,-0.0061520900877633945
21.48235058784485,1.9996310784184197,0.00034045801578959264,0.00047957616368465763,1.4990412507947667e-06,-8.343179758763069e-06,-0.0002291860470691721,-0.00021074087865627852,-0.002457407535734999,0.001697013893275231,13.033612478858567,-0.0061520900877633945
21.486614227294922,1.9996310784184197,0.00034045801578959264,0.00047957616368465763,1.4990412507947667e-06,-8.343179758763069e-06,-0.0002291860470691721,0.0,-0.002482554954710389,0.0017558214528317984,13.033559134324065,-0.00022500287555556113
21.490967750549316,1.9996310784184197,0.00034045801578959264,0.00047957616368465763,1.4990412507947667e-06,-8.343179758763069e-06,-0.0002291860470691721,0.0,-0.002482554954710389,0.0017558214528317984,13.033559134324065,-0.00022500287555556113
21.495211601257324,1.9996310784184197,0.00034045801578959264,0.00047957616368465763,1.4990412507947667e-06,-8.343179758763069e-06,-0.0002291860470691721,0.0,-0.002482554954710389,0.0017558214528317984,13.033559134324065,-0.00022500287555556113
21.499599933624268,1.9996310784184197,0.00034045801578959264,0.00047957616368465763,1.4990412507947667e-06,-8.343179758763069e-06,-0.0002291860470691721,0.0,-0.002482554954710389,0.0017558214528317984,13.033559134324065,-0.00022500287555556113
21.503929376602173,1.9996307436719027,0.0003403860953091032,0.00047946578413892257,1.099158076733102e-06,-4.994737488078451e-06,-0.00010492200508012813,0.0002168843340624485,-0.0023752091695232137,0.0017444955302092044,13.033697831853571,0.005996864957893976
21.508312940597534,1.9996306528980174,0.0003403638771122944,0.00047944017199138785,2.0501643970088814e-06,-2.876738472248142e-06,1.5847452815038103e-05,0.00042766390752473315,-0.0023304859424104255,0.0017615662968655894,13.0337354427413,0.012043605599552443
21.512502908706665,1.9996305449434706,0.00034033923714111555,0.000479418251053526,3.940169521874373e-06,-7.517277499314681e-07,0.00013498449898961194,0.00041871834474577614,-0.002378911119122812,0.0017902293076195877,13.033646809186687,0.011908974167966912
21.516727924346924,1.9996305449434706,0.00034033923714111555,0.000479418251053526,3.940169521874373e-06,-7.517277499314681e-07,0.00013498449898961194,0.00020793877128349152,-0.002422642185444596,0.0017749578417928463,13.033610644871594,0.0059807986643401565
21.52126169204712,1.9996305449434706,0.00034033923714111555,0.000479418251053526,3.940169521874373e-06,-7.517277499314681e-07,0.00013498449898961194,0.00020793877128349152,-0.002422642185444596,0.0017749578417928463,13.033610644871594,0.0059807986643401565
21.525967359542847,1.9996305449434706,0.00034033923714111555,0.000479418251053526,3.940169521874373e-06,-7.517277499314681e-07,0.00013498449898961194,0.0,-0.002479528731940224,0.0017620675735611898,13.033567635780855,0.00013252072199195742
21.53024697303772,1.9996305449434706,0.00034033923714111555,0.000479418251053526,3.940169521874373e-06,-7.517277499314681e-07,0.00013498449898961194,0.0,-0.002479528731940224,0.0017620675735611898,13.033567635780855,0.00013252072199195742
21.534543991088867,1.999630402629733,0.000340303500540776,0.0004793284945575041,7.173454433509861e-07,-2.424868823381697e-06,1.7584197093307125e-05,-0.00020488913879353906,-0.0024472527410288984,0.0016930959653924317,13.03362660148462,-0.005745243783440908
21.538851022720337,1.99963037790068,0.0003402991593657725,0.0004793004859102241,-5.80676299466243e-07,-4.816165320807994e-06,-0.00010413102928186901,-0.0004173122068364595,-0.0024427321946961116,0.0016431825859672792,13.033636847621413,-0.011839136216213755
21.543148517608643,1.99963037790068,0.0003402991593657725,0.0004793004859102241,-5.80676299466243e-07,-4.816165320807994e-06,-0.00010413102928186901,-0.00021242306804292041,-0.002477456168812581,0.0017104560502714844,13.033580149829369,-0.0060766291876454695
21.54752254486084,1.999630363056469,0.0003402941786285802,0.00047927208954605995,-1.88733846524297e-06,-7.065680335220159e-06,-0.00022062892428208325,-0.0004157500299660351,-0.002472697905256111,0.0016625667792856996,13.033586300320586,-0.011909571532699115
